study_num,substudy_num,genus_species,n0_m2,nt_m2,t,Area/Plotna(m2),No.naPlots/point,Othernafactornaadjustment,pdf num-Alex,Notes
27,83,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,84,Dascyllus trimaculatus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,85,Dascyllus flavicaudus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
27,86,Dascyllus aruanus,NA,NA,150,NA,NA,1,126,not useable
30,96,Coryphopterus nicholsii,12,2.91588,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,9,3.91122,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,7.9149,2.958827067,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,6.8936,0.934151736,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,5.9362,2.9681,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,5.9362,1.94173102,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,4.9149,2.96270172,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,3.9574,0.980089684,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,3.9574,1.960179368,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,2.8723,0.93952933,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,1.9787,1.969439684,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,1.9787,0.98935,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,1.9149,0.993239481,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,1.9149,0.026844983,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,1.8511,0,140,1,1,1,163,good
30,96,Coryphopterus nicholsii,1.0213,1.021289787,140,1,1,1,163,good
25,78,Thalassoma bifasciatum,53.37034375,1.329352021,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,34.68166988,2.290498438,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,30.29005068,2.912996749,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,18.73699755,1.858917004,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,13.77209469,1.2637466,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,12.48245474,1.09954498,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,10.89933497,1.09954498,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,5.745925622,0.646278934,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,5.537579829,0.646278934,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,5.206909148,1.337796329,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,4.547262233,0.776425875,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
25,78,Thalassoma bifasciatum,4.547262233,0.658658044,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
11,30,Thalassoma bifasciatum,2.6175,0.82084,120,150,1,1,9,good
25,78,Thalassoma bifasciatum,2.226332366,0.610506089,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
11,30,Thalassoma bifasciatum,2.1256,0.82084,120,150,1,1,9,good
11,30,Thalassoma bifasciatum,1.8903,0.71389,120,150,1,1,9,good
11,30,Thalassoma bifasciatum,1.8261,0.86361,120,150,1,1,9,good
25,78,Thalassoma bifasciatum,1.519917446,1.127727056,120,26.9,1,1,133,"CUMULATIVE, so won't be used and was not QAQC-ed."
11,30,Thalassoma bifasciatum,1.44112,0.84223,120,150,1,1,9,good
11,30,Thalassoma bifasciatum,1.44112,0.77806,120,150,1,1,9,good
11,30,Thalassoma bifasciatum,1.35556,0.585556,120,150,1,1,9,good
43,136,Thallasoma hardwicke,NA,NA,90,NA,1,1,233,"We should use these data.  They overlap with data in substudy 100, but are more complete.  We'll drop 100 and use 136 instead.  Beta comes from the paper/figure for ""small scale heterogeneity""."
67,246,Trachinops caudimaculatus,7.116729456,2.640941645,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
67,246,Trachinops caudimaculatus,6.17217956,2.095662596,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
67,245,Trachinops caudimaculatus,6.044877654,2.724345107,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
67,246,Trachinops caudimaculatus,4.464322764,3.090872657,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
67,245,Trachinops caudimaculatus,4.111572815,2.504159835,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
67,245,Trachinops caudimaculatus,2.783147271,1.643390479,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
31,100,Thallasoma hardwicke,2.51725,0.466237165,90,4.03,2,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
67,245,Trachinops caudimaculatus,2.33549125,1.162215584,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
31,100,Thallasoma hardwicke,2.002133333,0.400420381,90,4.03,3,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,1.859072992,0.597773321,90,4.03,3,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,1.783075,0.37895545,90,4.03,4,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,1.58354,0.391971773,90,4.03,4,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,1.458655231,0.315301453,90,4.03,4,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,1.268857143,0.322829926,90,4.03,5,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,1.197208152,0.261703063,90,4.03,6,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
34,104,Thallasoma hardwicke,1.1006,0.355680902,90,NA,NA,1,182,"NOT ORIGINAL, so not used and not QAQCed."
67,244,Trachinops caudimaculatus,1.082706767,0.284081686,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
31,100,Thallasoma hardwicke,1.0375875,0.435041468,90,4.03,6,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.99382173,0.292235687,90,4.03,7,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.911962771,0.351806847,90,4.03,7,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.888857143,0.264582034,90,4.03,8,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.811492357,0.11909035,90,4.03,8,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
34,104,Thallasoma hardwicke,0.80479,0.357101419,90,NA,NA,1,182,"NOT ORIGINAL, so not used and not QAQCed."
67,244,Trachinops caudimaculatus,0.796992481,0.313854031,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
67,244,Trachinops caudimaculatus,0.736842105,0.170455982,90,NA,1,1,832,1) Area samples is not specified; 2) we are missing 1 observation (overlapping data points?).  We need to IMPUTE Variances
31,100,Thallasoma hardwicke,0.70843,0.256036397,90,4.03,10,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.669624254,0.113682102,90,4.03,10,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.64232221,0.398423328,90,4.03,11,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
34,104,Thallasoma hardwicke,0.61317,0.280286139,90,NA,NA,1,182,"NOT ORIGINAL, so not used and not QAQCed."
31,100,Thallasoma hardwicke,0.568410511,0.284205256,90,4.03,12,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.552905793,0.24491006,90,4.03,13,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.53724674,0.169016391,90,4.03,13,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.513937837,0.171312612,90,4.03,14,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
31,100,Thallasoma hardwicke,0.480178319,0.15847124,90,4.03,14,1,174," This dataset is half of the set used in Shima and Osenberg (96 reefs not 192 x 3 settlement events), so we'll use the larger dataset and drop this one as ""not original"" even though it was published earlier."
34,104,Thallasoma hardwicke,0.45509,0.275688971,90,NA,NA,1,182,"NOT ORIGINAL, so not used and not QAQCed."
